Date,Store,Product,Price,Quantity,Total Sales,Audit_Date,Audit_Store,Audit_Product,Audit_Price
2025-12-26,Happy Cow,Chicken,247.23,7.0,1730.61,,,,
2025-08-07,Super Meats,Sausage,132.73,2.0,265.46,,,,
2025-05-30,Fine Cuts MX,Unknown,139.06,12.0,1668.72,,,Unknown,
2025-08-14,North Butcher,Ribs,188.31,12.0,2259.72,,,,
2026-02-14,Fine Cuts MX,Skirt Steak,156.61,9.0,1409.49,,,,
2025-12-13,Super Meats,Ribs,144.26,18.0,2596.68,,,,
2025-12-11,North Butcher,Chicken,219.66,15.0,3294.9,,,,
2025-11-01,Fine Cuts MX,Beef,191.97,15.0,2879.55,,,,
2025-06-25,Happy Cow,Skirt Steak,163.91,16.0,2622.56,,,,
2026-02-15,Happy Cow,Ribs,134.75,18.0,2425.5,,,,
2026-04-11,The Little Bull,Beef,189.59,6.0,1137.54,,,,
2026-04-07,Fine Cuts MX,Unknown,121.47,1.0,121.47,,,Unknown,
2026-01-02,Super Meats,Chicken,222.61,5.0,1113.05,,,,
2026-01-11,Super Meats,Sausage,150.71,1.0,150.71,,,,
2025-06-04,The Little Bull,Ribs,120.78,14.0,1690.92,,,,
2025-08-11,Happy Cow,Ribs,170.22,12.0,2042.64,,,,
2025-09-26,North Butcher,Skirt Steak,104.39,13.0,1357.07,,,,
2026-03-05,Fine Cuts MX,Beef,201.08,11.0,2211.88,,,,
2025-10-13,North Butcher,Sausage,195.95,7.0,1371.65,,,,
2025-10-07,Happy Cow,Beef,198.22,6.0,1189.32,,,,
2025-08-18,Fine Cuts MX,Skirt Steak,168.13,10.0,1681.3,,,,
2026-01-03,Super Meats,Skirt Steak,166.78,18.0,3002.04,,,,
2025-12-22,The Little Bull,Pork,139.73,14.0,1956.22,,,,
2025-10-13,Unknown,Ribs,49.24,8.0,393.92,,Unknown,,
2025-08-25,Fine Cuts MX,Sausage,117.23,19.0,2227.37,,,,
2025-10-30,The Little Bull,Chicken,222.1,8.0,1776.8,,,,
2025-11-18,The Little Bull,Chicken,232.74,19.0,4422.06,,,,
2025-10-21,Super Meats,Ribs,120.67,16.0,1930.72,,,,
2025-08-16,The Little Bull,Beef,116.64,5.0,583.2,,,,
2025-07-28,Super Meats,Pork,113.35,15.0,1700.25,,,,
2025-11-27,Happy Cow,Ribs,116.04,18.0,2088.72,,,,
2025-10-25,North Butcher,Beef,4.29,13.0,55.77,,,,
2025-07-17,Fine Cuts MX,Chicken,288.44,17.0,4903.48,,,,
2025-08-14,Happy Cow,Ribs,80.36,6.0,482.16,,,,
2025-09-12,The Little Bull,Pork,148.27,7.0,1037.89,,,,
2026-01-27,Fine Cuts MX,Beef,144.91,8.0,1159.28,,,,
2025-10-31,North Butcher,Beef,196.69,9.0,1770.21,,,,
2025-11-06,Fine Cuts MX,Sausage,147.72,13.0,1920.36,,,,
,Fine Cuts MX,Pork,117.73,3.0,353.19,Missing Date,,,
2025-10-30,North Butcher,Chicken,182.62,3.0,547.86,,,,
2025-04-29,North Butcher,Chicken,68.43,11.999999999999998,821.16,,,,
2025-05-31,The Little Bull,Sausage,196.56,18.0,3538.08,,,,
2026-02-28,Super Meats,Unknown,186.6,5.0,933.0,,,Unknown,
2025-11-05,Super Meats,Sausage,223.55,14.0,3129.7,,,,
2025-10-04,North Butcher,Beef,115.03,15.0,1725.45,,,,
2026-01-24,North Butcher,Pork,145.86,2.0,291.72,,,,
2026-01-11,Super Meats,Beef,162.15,19.0,3080.85,,,,
2025-10-15,Super Meats,Skirt Steak,213.75,16.0,3420.0,,,,
2026-04-07,Fine Cuts MX,Sausage,189.54,18.0,3411.72,,,,
2025-06-14,North Butcher,Pork,130.08,10.0,1300.8,,,,
2026-01-28,The Little Bull,Sausage,212.17,12.0,2546.04,,,,
2026-04-04,North Butcher,Ribs,119.58,5.0,597.9,,,,
2026-02-01,Super Meats,Chicken,179.63,3.0,538.89,,,,
2025-11-22,Fine Cuts MX,Pork,65.98,13.0,857.74,,,,
2026-02-09,Fine Cuts MX,Sausage,202.73,6.0,1216.38,,,,
2025-06-17,Happy Cow,Beef,113.83,9.0,1024.47,,,,
2025-08-10,Happy Cow,Sausage,183.14,19.0,3479.66,,,,
2026-01-19,Fine Cuts MX,Sausage,112.39,3.0,337.17,,,,
2025-05-03,Fine Cuts MX,Sausage,159.74,7.0,1118.18,,,,
2025-09-08,Fine Cuts MX,Chicken,156.43,16.0,2502.88,,,,
2025-08-04,North Butcher,Chicken,116.73,5.0,583.65,,,,
2025-05-10,Fine Cuts MX,Beef,186.1,18.0,3349.8,,,,
2025-07-10,The Little Bull,Unknown,100.28,16.0,1604.48,,,Unknown,
2025-09-28,Super Meats,Sausage,162.48,14.0,2274.72,,,,
2025-08-14,Fine Cuts MX,Sausage,144.3,11.0,1587.3,,,,
2025-09-25,Fine Cuts MX,Sausage,80.95,19.0,1538.05,,,,
2026-01-13,Super Meats,Chicken,121.6,1.0,121.6,,,,
2025-07-23,Fine Cuts MX,Pork,203.76,1.0,203.76,,,,
,Super Meats,Ribs,181.75,4.0,727.0,Missing Date,,,
2026-04-20,Happy Cow,Sausage,269.58,11.0,2965.38,,,,
,The Little Bull,Pork,130.72,16.0,2091.52,Missing Date,,,
2026-03-13,Fine Cuts MX,Ribs,175.35,4.0,701.4,,,,
2025-05-01,The Little Bull,Skirt Steak,147.13,6.0,882.78,,,,
2025-11-18,Happy Cow,Pork,183.11,6.0,1098.66,,,,
2025-10-31,The Little Bull,Pork,103.48,1.0,103.48,,,,
2025-12-29,The Little Bull,Pork,157.89,13.0,2052.57,,,,
2025-12-19,North Butcher,Skirt Steak,189.43,7.0,1326.01,,,,
2026-04-18,Happy Cow,Skirt Steak,181.38,10.0,1813.8,,,,
2025-10-28,Super Meats,Chicken,136.02,4.0,544.08,,,,
2025-06-18,Super Meats,Beef,184.01,18.0,3312.18,,,,
2026-02-23,The Little Bull,Ribs,140.06,9.0,1260.54,,,,
2025-06-12,Happy Cow,Sausage,193.44,19.0,3675.36,,,,
2026-01-01,Fine Cuts MX,Ribs,90.68,11.0,997.48,,,,
2026-04-18,North Butcher,Sausage,152.53,19.0,2898.07,,,,
2025-06-14,The Little Bull,Chicken,224.49,5.0,1122.45,,,,
2025-11-20,Fine Cuts MX,Chicken,119.78,15.0,1796.7,,,,
2025-11-26,Fine Cuts MX,Ribs,100.59,6.0,603.54,,,,
2026-01-31,Happy Cow,Ribs,41.09,8.0,328.72,,,,
2026-04-07,The Little Bull,Sausage,741.18,18.0,13341.24,,,,
2025-07-29,The Little Bull,Skirt Steak,101.36,7.0,709.52,,,,
2025-10-03,The Little Bull,Skirt Steak,175.71,7.0,1229.97,,,,
2026-03-17,The Little Bull,Skirt Steak,190.82,18.0,3434.76,,,,
2025-11-24,Super Meats,Ribs,149.37,14.0,2091.18,,,,
2025-09-08,The Little Bull,Skirt Steak,246.56,18.0,4438.08,,,,
2026-03-31,North Butcher,Pork,192.95,17.0,3280.15,,,,
,Super Meats,Skirt Steak,279.72,4.0,1118.88,Missing Date,,,
2025-08-26,Happy Cow,Ribs,115.93,6.0,695.58,,,,
2025-08-21,Fine Cuts MX,Chicken,198.39,6.0,1190.34,,,,
2025-12-17,Super Meats,Beef,107.38,1.0,107.38,,,,
2025-05-23,Super Meats,Ribs,173.77,11.0,1911.47,,,,
2025-07-15,The Little Bull,Pork,187.48,10.0,1874.8,,,,
2025-07-06,The Little Bull,Beef,141.3,18.0,2543.4,,,,
2026-01-17,North Butcher,Beef,185.41,8.0,1483.28,,,,
2026-02-19,Fine Cuts MX,Chicken,166.56,1.0,166.56,,,,
2025-08-04,Super Meats,Ribs,81.17,5.0,405.85,,,,
2025-12-06,Super Meats,Skirt Steak,77.47,7.0,542.29,,,,
2026-02-13,Super Meats,Ribs,105.19,4.0,420.76,,,,
2025-05-23,Fine Cuts MX,Unknown,29.22,19.0,555.18,,,Unknown,
2025-06-10,Super Meats,Ribs,116.64,19.0,2216.16,,,,
2025-11-08,Super Meats,Chicken,115.97,18.0,2087.46,,,,
2025-11-18,North Butcher,Pork,156.93,4.0,627.72,,,,
2025-05-15,The Little Bull,Beef,198.48,1.0,198.48,,,,
2025-08-05,North Butcher,Ribs,173.57,3.0,520.71,,,,
2025-12-02,Happy Cow,Pork,130.73,12.0,1568.76,,,,
2025-07-12,Fine Cuts MX,Pork,194.04,9.0,1746.36,,,,
2025-07-02,Super Meats,Sausage,215.15,8.0,1721.2,,,,
2025-10-31,North Butcher,Sausage,119.52,8.0,956.16,,,,
,The Little Bull,Pork,134.06,7.0,938.42,Missing Date,,,
2025-08-12,North Butcher,Pork,98.51,18.0,1773.18,,,,
2026-01-10,North Butcher,Ribs,966.54,14.0,13531.56,,,,
2026-04-20,North Butcher,Pork,129.41,7.0,905.87,,,,
,North Butcher,Ribs,99.58,8.0,796.64,Missing Date,,,
2025-11-05,Happy Cow,Ribs,45.71,17.0,777.07,,,,
2025-07-01,Happy Cow,Skirt Steak,104.21,1.0,104.21,,,,
2026-01-20,Fine Cuts MX,Skirt Steak,300.74,15.0,4511.1,,,,
2025-11-12,The Little Bull,Sausage,181.33,17.0,3082.61,,,,
2025-10-01,Happy Cow,Unknown,132.25,11.0,1454.75,,,Unknown,
2025-11-22,Happy Cow,Chicken,175.11,14.0,2451.54,,,,
2025-12-06,The Little Bull,Sausage,141.38,12.0,1696.56,,,,
2025-10-09,North Butcher,Ribs,82.0,6.0,492.0,,,,
2025-06-22,Unknown,Chicken,141.34,11.0,1554.74,,Unknown,,
2025-07-23,Unknown,Skirt Steak,133.67,7.0,935.69,,Unknown,,
2025-12-01,The Little Bull,Sausage,189.37,16.0,3029.92,,,,
2026-02-12,North Butcher,Ribs,156.48,2.0,312.96,,,,
2026-04-01,Happy Cow,Chicken,147.1,17.0,2500.7,,,,
,Fine Cuts MX,Ribs,113.24,18.0,2038.32,Missing Date,,,
2026-02-02,North Butcher,Skirt Steak,150.7,10.0,1507.0,,,,
2025-10-13,North Butcher,Skirt Steak,86.9,8.0,695.2,,,,
2026-01-10,Happy Cow,Pork,240.08,13.0,3121.04,,,,
2025-11-13,Fine Cuts MX,Chicken,160.64,11.0,1767.04,,,,
2025-10-30,The Little Bull,Beef,202.15,15.0,3032.25,,,,
2025-09-26,Fine Cuts MX,Ribs,218.12,3.0,654.36,,,,
2025-08-05,The Little Bull,Skirt Steak,136.73,8.0,1093.84,,,,
2026-02-21,Fine Cuts MX,Skirt Steak,210.39,14.0,2945.46,,,,
2025-05-09,The Little Bull,Skirt Steak,207.78,8.0,1662.24,,,,
2025-09-27,The Little Bull,Skirt Steak,160.17,17.0,2722.89,,,,
2025-08-18,Unknown,Pork,175.45,16.0,2807.2,,Unknown,,
2026-01-23,Fine Cuts MX,Sausage,154.59,6.0,927.54,,,,
2026-01-31,Super Meats,Chicken,,12.0,,,,,Missing Price
2025-10-13,Fine Cuts MX,Skirt Steak,183.46,7.0,1284.22,,,,
2025-07-12,Super Meats,Beef,157.15,6.0,942.9,,,,
2025-06-09,Happy Cow,Pork,161.34,3.0,484.02,,,,
2025-09-22,North Butcher,Chicken,164.67,16.0,2634.72,,,,
2025-07-14,Fine Cuts MX,Beef,124.68,11.0,1371.48,,,,
,Happy Cow,Pork,159.52,5.0,797.6,Missing Date,,,
2025-10-11,Happy Cow,Skirt Steak,115.71,16.0,1851.36,,,,
2025-10-16,The Little Bull,Sausage,189.11,14.0,2647.54,,,,
2025-10-23,Super Meats,Chicken,88.26,11.0,970.86,,,,
2025-09-18,Super Meats,Sausage,188.17,18.0,3387.06,,,,
2025-12-06,The Little Bull,Chicken,72.2,14.0,1010.8,,,,
2026-03-27,The Little Bull,Ribs,103.6,2.0,207.2,,,,
2026-02-10,Super Meats,Ribs,188.07,17.0,3197.19,,,,
2025-07-30,Happy Cow,Skirt Steak,189.57,17.0,3222.69,,,,
2026-01-15,Happy Cow,Sausage,172.75,10.0,1727.5,,,,
2025-08-25,Fine Cuts MX,Chicken,252.64,4.0,1010.56,,,,
2025-07-15,Happy Cow,Pork,182.21,12.0,2186.52,,,,
2026-04-06,The Little Bull,Skirt Steak,266.96,19.0,5072.24,,,,
2026-04-15,North Butcher,Pork,133.3,16.0,2132.8,,,,
2026-03-30,North Butcher,Sausage,233.67,12.0,2804.04,,,,
2026-01-27,Happy Cow,Chicken,120.53,1.0,120.53,,,,
2025-09-23,The Little Bull,Skirt Steak,139.63,7.0,977.41,,,,
2025-10-14,Super Meats,Ribs,195.75,7.0,1370.25,,,,
2025-12-04,The Little Bull,Sausage,179.43,13.0,2332.59,,,,
2025-09-22,The Little Bull,Sausage,168.27,2.0,336.54,,,,
2026-01-17,Unknown,Beef,199.65,2.0,399.3,,Unknown,,
2025-06-12,Super Meats,Beef,121.29,13.0,1576.77,,,,
2025-08-16,Happy Cow,Pork,176.82,19.0,3359.58,,,,
2026-03-28,Happy Cow,Sausage,113.82,2.0,227.64,,,,
2026-01-07,Super Meats,Ribs,149.97,17.0,2549.49,,,,
2025-08-08,The Little Bull,Skirt Steak,170.37,1.0,170.37,,,,
2026-03-03,Super Meats,Beef,150.81,18.0,2714.58,,,,
2025-12-19,Super Meats,Pork,50.26,14.0,703.64,,,,
2026-04-10,Super Meats,Beef,161.72,2.0,323.44,,,,
2025-06-01,Unknown,Unknown,197.72,4.0,790.88,,Unknown,Unknown,
2026-03-14,Happy Cow,Sausage,514.98,7.0,3604.86,,,,
2025-12-29,North Butcher,Sausage,,3.0,,,,,Missing Price
2026-01-28,Fine Cuts MX,Pork,140.3,15.0,2104.5,,,,
2025-06-05,North Butcher,Sausage,53.73,13.0,698.49,,,,
2025-10-09,North Butcher,Chicken,112.55,14.0,1575.7,,,,
2026-04-12,Fine Cuts MX,Ribs,181.0,12.0,2172.0,,,,
2025-11-12,Super Meats,Ribs,269.09,11.0,2959.99,,,,
2026-03-23,The Little Bull,Chicken,191.36,10.0,1913.6,,,,
2025-08-09,Super Meats,Chicken,141.24,13.0,1836.12,,,,
2025-11-29,Happy Cow,Chicken,169.97,18.0,3059.46,,,,
2025-07-22,North Butcher,Skirt Steak,151.54,19.0,2879.26,,,,
2025-09-13,Fine Cuts MX,Unknown,33.53,6.0,201.18,,,Unknown,
2025-08-02,Fine Cuts MX,Skirt Steak,128.56,12.0,1542.72,,,,
2026-01-28,Super Meats,Chicken,170.79,18.0,3074.22,,,,
,Fine Cuts MX,Ribs,169.93,18.0,3058.74,Missing Date,,,
2025-12-18,Fine Cuts MX,Pork,106.53,9.0,958.77,,,,
2025-08-01,Super Meats,Pork,144.9,6.0,869.4,,,,
2026-01-09,Super Meats,Ribs,107.88,6.0,647.28,,,,
2025-12-08,North Butcher,Chicken,193.87,10.0,1938.7,,,,
2025-08-11,The Little Bull,Beef,140.16,18.0,2522.88,,,,
2025-08-30,Fine Cuts MX,Ribs,101.71,8.0,813.68,,,,
2025-10-20,Happy Cow,Ribs,123.07,7.0,861.49,,,,
2026-02-07,Unknown,Chicken,180.6,1.0,180.6,,Unknown,,
2025-09-03,Happy Cow,Ribs,63.72,4.0,254.88,,,,
2025-08-08,Fine Cuts MX,Chicken,204.61,5.0,1023.05,,,,
2025-06-01,The Little Bull,Sausage,122.6,13.0,1593.8,,,,
2025-05-30,Happy Cow,Skirt Steak,178.72,11.0,1965.92,,,,
2026-03-22,Fine Cuts MX,Ribs,131.74,5.0,658.7,,,,
2025-07-03,The Little Bull,Sausage,202.07,3.0,606.21,,,,
2026-01-26,The Little Bull,Beef,91.94,14.000000000000002,1287.16,,,,
2026-03-01,North Butcher,Unknown,142.54,19.0,2708.26,,,Unknown,
2025-07-16,Super Meats,Ribs,58.9,10.0,589.0,,,,
2026-03-08,Fine Cuts MX,Ribs,115.65,9.0,1040.85,,,,
2025-11-11,Fine Cuts MX,Sausage,219.63,1.0,219.63,,,,
2025-11-09,The Little Bull,Pork,184.82,4.0,739.28,,,,
2026-03-23,Super Meats,Beef,163.94,18.0,2950.92,,,,
2025-08-16,North Butcher,Ribs,108.93,15.0,1633.95,,,,
2026-02-01,The Little Bull,Ribs,141.51,1.0,141.51,,,,
2025-05-03,Fine Cuts MX,Beef,219.98,8.0,1759.84,,,,
2025-11-25,Super Meats,Unknown,168.33,15.0,2524.95,,,Unknown,
2025-05-28,Happy Cow,Sausage,140.31,4.0,561.24,,,,
2025-04-29,Fine Cuts MX,Pork,158.76,7.0,1111.32,,,,
2025-08-09,Fine Cuts MX,Skirt Steak,101.74,9.0,915.66,,,,
2025-10-22,Super Meats,Chicken,69.52,9.0,625.68,,,,
2025-08-17,Super Meats,Unknown,115.13,12.0,1381.56,,,Unknown,
2026-02-17,Fine Cuts MX,Ribs,99.72,19.0,1894.68,,,,
2025-08-25,North Butcher,Beef,101.19,2.0,202.38,,,,
2025-09-23,North Butcher,Ribs,132.64,16.0,2122.24,,,,
2025-10-20,The Little Bull,Beef,188.54,16.0,3016.64,,,,
2026-01-25,North Butcher,Chicken,199.99,18.0,3599.82,,,,
2025-12-28,The Little Bull,Sausage,105.09,1.0,105.09,,,,
2025-09-18,North Butcher,Sausage,206.82,10.0,2068.2,,,,
2026-04-18,Happy Cow,Ribs,104.37,14.0,1461.18,,,,
2025-09-28,Happy Cow,Ribs,123.02,1.0,123.02,,,,
2025-12-09,Fine Cuts MX,Chicken,194.75,15.0,2921.25,,,,
2025-11-20,Fine Cuts MX,Beef,118.58,17.0,2015.86,,,,
2025-06-17,Fine Cuts MX,Pork,135.37,10.0,1353.7,,,,
2025-07-02,North Butcher,Pork,178.91,9.0,1610.19,,,,
2025-11-24,Happy Cow,Beef,176.21,18.0,3171.78,,,,
2026-01-21,The Little Bull,Ribs,95.19,4.0,380.76,,,,
2025-06-26,Fine Cuts MX,Ribs,146.61,3.0,439.83,,,,
2025-08-02,Happy Cow,Sausage,172.31,5.999999999999999,1033.86,,,,
,North Butcher,Ribs,150.95,10.0,1509.5,Missing Date,,,
2025-09-24,North Butcher,Beef,188.11,15.0,2821.65,,,,
,Happy Cow,Sausage,127.32,14.0,1782.48,Missing Date,,,
2025-12-24,Super Meats,Chicken,114.14,18.0,2054.52,,,,
2026-01-04,Super Meats,Ribs,83.46,6.0,500.76,,,,
2025-10-08,The Little Bull,Beef,41.1,16.0,657.6,,,,
2026-01-15,North Butcher,Ribs,105.81,11.0,1163.91,,,,
2025-09-06,Fine Cuts MX,Beef,161.52,11.0,1776.72,,,,
2025-07-13,The Little Bull,Ribs,153.11,15.0,2296.65,,,,
,Unknown,Sausage,109.38,16.0,1750.08,Missing Date,Unknown,,
2025-08-04,North Butcher,Chicken,230.9,2.0,461.8,,,,
2026-01-08,The Little Bull,Beef,124.81,2.0,249.62,,,,
,North Butcher,Beef,207.93,15.0,3118.95,Missing Date,,,
2025-06-01,Fine Cuts MX,Pork,155.83,13.0,2025.79,,,,
2025-09-09,Fine Cuts MX,Chicken,157.15,18.0,2828.7,,,,
2025-07-13,The Little Bull,Chicken,256.59,17.0,4362.03,,,,
2025-06-15,Super Meats,Skirt Steak,128.92,3.0,386.76,,,,
2025-09-23,North Butcher,Skirt Steak,184.4,19.0,3503.6,,,,
2026-04-10,Happy Cow,Sausage,119.35,12.0,1432.2,,,,
2026-02-22,Fine Cuts MX,Ribs,115.12,11.0,1266.32,,,,
2025-11-08,Happy Cow,Ribs,102.3,12.0,1227.6,,,,
2025-10-20,Happy Cow,Sausage,166.0,4.0,664.0,,,,
2026-02-13,Super Meats,Ribs,79.65,4.0,318.6,,,,
2026-02-02,The Little Bull,Chicken,79.48,13.0,1033.24,,,,
2026-04-23,North Butcher,Beef,204.29,19.0,3881.51,,,,
2025-10-03,Happy Cow,Beef,51.84,13.0,673.92,,,,
2025-07-25,Super Meats,Ribs,208.03,16.0,3328.48,,,,
2025-06-04,The Little Bull,Pork,123.39,13.0,1604.07,,,,
2026-01-29,The Little Bull,Pork,169.27,16.0,2708.32,,,,
2025-08-09,Happy Cow,Chicken,140.83,12.0,1689.96,,,,
,Fine Cuts MX,Ribs,149.01,17.0,2533.17,Missing Date,,,
2025-08-22,North Butcher,Chicken,30.78,12.0,369.36,,,,
2025-06-02,Super Meats,Skirt Steak,187.26,14.0,2621.64,,,,
2025-06-14,Super Meats,Ribs,103.1,10.0,1031.0,,,,
2025-10-23,Super Meats,Pork,139.63,12.0,1675.56,,,,
2026-03-30,North Butcher,Ribs,175.59,19.0,3336.21,,,,
2026-04-15,Fine Cuts MX,Chicken,180.94,8.0,1447.52,,,,
2026-01-04,Super Meats,Skirt Steak,202.65,8.0,1621.2,,,,
2025-05-13,Super Meats,Chicken,146.17,15.0,2192.55,,,,
2026-04-06,The Little Bull,Pork,97.41,10.0,974.1,,,,
2026-01-08,North Butcher,Chicken,36.81,11.0,404.91,,,,
2025-12-05,The Little Bull,Sausage,88.02,3.0,264.06,,,,
2025-08-17,Unknown,Chicken,74.86,5.0,374.3,,Unknown,,
2026-03-24,Super Meats,Beef,119.42,19.0,2268.98,,,,
2025-06-13,Super Meats,Beef,106.51,19.0,2023.69,,,,
2025-05-16,Fine Cuts MX,Unknown,204.86,13.0,2663.18,,,Unknown,
2025-08-01,Happy Cow,Sausage,187.91,13.0,2442.83,,,,
2026-03-29,Super Meats,Sausage,83.0,18.0,1494.0,,,,
2026-01-08,Happy Cow,Sausage,182.18,42.0,7651.56,,,,
2025-07-11,North Butcher,Skirt Steak,146.82,8.0,1174.56,,,,
2026-04-02,North Butcher,Beef,77.45,19.0,1471.55,,,,
2026-01-10,Unknown,Chicken,160.5,14.0,2247.0,,Unknown,,
2026-04-07,Super Meats,Pork,249.68,15.0,3745.2,,,,
2025-09-04,Super Meats,Sausage,102.75,2.0,205.5,,,,
,Unknown,Ribs,133.83,4.0,535.32,Missing Date,Unknown,,
2025-09-10,The Little Bull,Beef,150.72,1.0,150.72,,,,
2025-11-30,Super Meats,Skirt Steak,159.72,7.0,1118.04,,,,
2025-10-21,Super Meats,Chicken,201.19,15.0,3017.85,,,,
2025-07-02,Fine Cuts MX,Beef,154.23,11.0,1696.53,,,,
2026-01-04,Fine Cuts MX,Beef,128.07,9.0,1152.63,,,,
2025-11-08,Super Meats,Chicken,135.21,12.0,1622.52,,,,
2026-03-01,Happy Cow,Skirt Steak,229.4,18.0,4129.2,,,,
2025-10-21,Fine Cuts MX,Sausage,722.52,7.0,5057.64,,,,
2025-08-13,Fine Cuts MX,Ribs,101.23,16.0,1619.68,,,,
2025-06-27,The Little Bull,Ribs,137.81,11.0,1515.91,,,,
2025-12-05,Happy Cow,Beef,141.11,11.999999999999998,1693.32,,,,
2025-09-05,Happy Cow,Beef,182.98,13.0,2378.74,,,,
2026-01-05,The Little Bull,Beef,238.33,19.0,4528.27,,,,
2025-05-06,The Little Bull,Skirt Steak,141.58,18.0,2548.44,,,,
2026-04-09,Super Meats,Beef,133.7,8.0,1069.6,,,,
2026-01-28,Fine Cuts MX,Ribs,235.8,13.0,3065.4,,,,
2026-01-27,Happy Cow,Beef,145.12,13.0,1886.56,,,,
2025-08-14,North Butcher,Ribs,277.17,2.0,554.34,,,,
2026-04-14,Happy Cow,Ribs,99.69,6.0,598.14,,,,
2026-03-31,North Butcher,Chicken,202.35,2.0,404.7,,,,
2026-04-09,The Little Bull,Pork,84.81,11.0,932.91,,,,
2025-09-29,Super Meats,Skirt Steak,200.08,6.0,1200.48,,,,
2025-09-22,Fine Cuts MX,Chicken,105.16,19.0,1998.04,,,,
,Fine Cuts MX,Chicken,143.45,13.0,1864.85,Missing Date,,,
2025-10-21,Fine Cuts MX,Ribs,206.41,19.0,3921.79,,,,
2025-06-09,Fine Cuts MX,Sausage,252.92,12.0,3035.04,,,,
2026-01-02,Fine Cuts MX,Unknown,6.76,3.0,20.28,,,Unknown,
2025-08-10,North Butcher,Pork,55.58,17.0,944.86,,,,
2025-05-16,Super Meats,Ribs,164.98,1.0,164.98,,,,
2026-04-15,North Butcher,Sausage,127.49,4.0,509.96,,,,
2025-12-17,The Little Bull,Skirt Steak,102.44,10.0,1024.4,,,,
2025-10-03,Fine Cuts MX,Beef,132.91,19.0,2525.29,,,,
2025-11-22,The Little Bull,Skirt Steak,64.18,7.0,449.26,,,,
2026-01-01,Happy Cow,Pork,81.42,16.0,1302.72,,,,
2026-03-19,North Butcher,Skirt Steak,159.64,15.0,2394.6,,,,
2025-09-28,North Butcher,Chicken,130.01,9.0,1170.09,,,,
2025-07-07,Super Meats,Beef,112.74,18.0,2029.32,,,,
,North Butcher,Beef,110.98,3.0,332.94,Missing Date,,,
2026-01-15,Happy Cow,Beef,197.96,15.0,2969.4,,,,
2026-04-03,The Little Bull,Pork,153.21,5.0,766.05,,,,
2025-05-31,The Little Bull,Chicken,134.67,15.0,2020.05,,,,
2026-01-30,Happy Cow,Beef,172.52,10.0,1725.2,,,,
2026-02-01,Super Meats,Ribs,136.91,15.0,2053.65,,,,
2025-06-08,Unknown,Chicken,117.0,30.0,3510.0,,Unknown,,
2025-05-22,Happy Cow,Sausage,204.11,5.0,1020.55,,,,
2025-10-16,Fine Cuts MX,Pork,39.59,5.0,197.95,,,,
2026-01-03,North Butcher,Skirt Steak,109.57,13.0,1424.41,,,,
2025-05-31,Happy Cow,Skirt Steak,153.73,9.0,1383.57,,,,
2026-03-04,North Butcher,Sausage,201.75,8.0,1614.0,,,,
2025-07-19,North Butcher,Sausage,164.45,6.0,986.7,,,,
2025-08-20,Fine Cuts MX,Pork,145.03,10.0,1450.3,,,,
2026-04-11,Fine Cuts MX,Beef,36.53,2.0,73.06,,,,
2026-04-24,Super Meats,Sausage,139.53,14.0,1953.42,,,,
2025-05-29,Unknown,Pork,124.07,4.0,496.28,,Unknown,,
2025-10-06,Happy Cow,Pork,192.66,10.0,1926.6,,,,
2025-05-11,Super Meats,Pork,120.67,16.0,1930.72,,,,
2025-11-29,The Little Bull,Pork,244.42,19.0,4643.98,,,,
2026-03-01,Super Meats,Sausage,141.79,12.0,1701.48,,,,
2025-05-01,Happy Cow,Ribs,40.78,10.0,407.8,,,,
2026-03-20,Super Meats,Chicken,163.68,11.0,1800.48,,,,
2025-05-20,Happy Cow,Beef,144.65,13.0,1880.45,,,,
2025-12-16,The Little Bull,Beef,247.11,6.0,1482.66,,,,
2026-03-27,North Butcher,Pork,172.16,4.0,688.64,,,,
2026-04-11,North Butcher,Ribs,199.4,1.0,199.4,,,,
2026-02-13,The Little Bull,Ribs,201.97,2.0,403.94,,,,
2025-06-26,Fine Cuts MX,Beef,285.15,16.0,4562.4,,,,
2025-06-25,Happy Cow,Skirt Steak,138.47,12.0,1661.64,,,,
2026-03-27,Happy Cow,Sausage,97.55,3.0,292.65,,,,
2026-02-06,The Little Bull,Beef,105.37,7.0,737.59,,,,
2026-02-15,Happy Cow,Ribs,241.71,11.0,2658.81,,,,
2025-06-06,Fine Cuts MX,Beef,179.92,11.0,1979.12,,,,
2025-08-10,North Butcher,Chicken,144.55,14.0,2023.7,,,,
2025-05-01,Super Meats,Sausage,151.72,11.0,1668.92,,,,
2025-08-09,North Butcher,Skirt Steak,76.67,5.0,383.35,,,,
2026-02-26,North Butcher,Skirt Steak,45.41,17.0,771.97,,,,
,Happy Cow,Ribs,147.31,13.0,1915.03,Missing Date,,,
2025-12-26,The Little Bull,Beef,296.36,3.0,889.08,,,,
2026-03-11,Super Meats,Skirt Steak,100.28,10.0,1002.8,,,,
2025-08-29,North Butcher,Sausage,176.57,19.0,3354.83,,,,
2026-04-22,Happy Cow,Chicken,95.86,12.0,1150.32,,,,
2026-02-18,Fine Cuts MX,Pork,88.07,3.0,264.21,,,,
2025-10-20,Fine Cuts MX,Sausage,198.03,12.0,2376.36,,,,
2025-08-09,Fine Cuts MX,Unknown,136.57,18.0,2458.26,,,Unknown,
2025-08-26,The Little Bull,Pork,225.02,3.0,675.06,,,,
