Date,Store,Product,Price,Quantity,Total Sales,Audit Notes
2025-11-05,Super Meats,Sausage,$223.55,14,$3129.70,
2025-10-04,North Butcher,Beef,$115.03,15,$1725.45,
2026-01-24,North Butcher,Pork,$145.86,2,$291.72,
2026-01-11,Super Meats,Beef,$162.15,19,$3080.85,
2025-10-15,Super Meats,Skirt Steak,$213.75,16,$3420.00,
2026-04-07,Fine Cuts Mx,Sausage,$189.54,18,$3411.72,
2025-06-14,North Butcher,Pork,$130.08,10,$1300.80,
2026-01-28,The Little Bull,Sausage,$212.17,12,$2546.04,
2026-04-04,North Butcher,Ribs,$119.58,,$597.90,
2026-02-01,Super Meats,Chicken,$179.63,3,$538.89,
2025-11-22,Fine Cuts Mx,Pork,$65.98,13,$857.74,
2026-02-09,Fine Cuts Mx,Sausage,$202.73,6,$1216.38,
2025-06-17,Happy Cow,Beef,$113.83,9,$1024.47,
2025-08-10,Happy Cow,Sausage,$183.14,19,$3479.66,
2026-01-19,Fine Cuts Mx,Sausage,$112.39,3,$337.17,
2025-05-03,Fine Cuts Mx,Sausage,$159.74,7,$1118.18,
2025-09-08,Fine Cuts Mx,Chicken,$156.43,16,$2502.88,
2025-08-04,North Butcher,Chicken,$116.73,5,$583.65,
2025-05-10,Fine Cuts Mx,Beef,$186.10,18,$3349.80,
2025-07-10,The Little Bull,Unknown,$100.28,16,$1604.48,
2025-09-28,Super Meats,Sausage,$162.48,14,$2274.72,
2025-08-14,Fine Cuts Mx,Sausage,$144.30,11,$1587.30,
2025-09-25,Fine Cuts Mx,Sausage,$80.95,19,$1538.05,
2026-01-13,Super Meats,Chicken,$121.60,1,$121.60,
2025-07-23,Fine Cuts Mx,Pork,$203.76,1,$203.76,
,Super Meats,Ribs,$181.75,4,$727.00,
2026-04-20,Happy Cow,Sausage,$269.58,11,$2965.38,
,The Little Bull,Pork,$130.72,16,$2091.52,
2026-03-13,Fine Cuts Mx,Ribs,$175.35,4,$701.40,
2025-05-01,The Little Bull,Skirt Steak,$147.13,6,$882.78,
2025-11-18,Happy Cow,Pork,$183.11,6,$1098.66,
2025-10-31,The Little Bull,Pork,$103.48,1,$103.48,
2025-12-29,The Little Bull,Pork,$157.89,13,$2052.57,
2025-12-19,North Butcher,Skirt Steak,$189.43,7,$1326.01,
2026-04-18,Happy Cow,Skirt Steak,$181.38,10,$1813.80,
2025-10-28,Super Meats,Chicken,$136.02,4,$544.08,
2025-06-18,Super Meats,Beef,$184.01,18,$3312.18,
2026-02-23,The Little Bull,Ribs,$140.06,9,$1260.54,
2025-06-12,Happy Cow,Sausage,$193.44,19,$3675.36,
2026-01-01,Fine Cuts Mx,Ribs,$90.68,11,$997.48,
2026-04-18,North Butcher,Sausage,$152.53,19,$2898.07,
2025-06-14,The Little Bull,Chicken,$224.49,,$1122.45,
2025-11-20,Fine Cuts Mx,Chicken,$119.78,15,$1796.70,
2025-11-26,Fine Cuts Mx,Ribs,$100.59,6,$603.54,
2026-01-31,Happy Cow,Ribs,$41.09,8,$328.72,
2026-04-07,The Little Bull,Sausage,$741.18,18,$13341.24,
2025-07-29,The Little Bull,Skirt Steak,$101.36,7,$709.52,
2025-10-03,The Little Bull,Skirt Steak,$175.71,7,$1229.97,
2026-03-17,The Little Bull,Skirt Steak,$190.82,18,$3434.76,
2025-11-24,Super Meats,Ribs,$149.37,14,$2091.18,
2025-09-08,The Little Bull,Skirt Steak,$246.56,18,$4438.08,
2026-03-31,North Butcher,Pork,$192.95,17,$3280.15,
,Super Meats,Skirt Steak,$279.72,4,$1118.88,
2025-08-26,Happy Cow,Ribs,$115.93,6,$695.58,
2025-08-21,Fine Cuts Mx,Chicken,$198.39,6,$1190.34,
2025-12-17,Super Meats,Beef,$107.38,1,$107.38,
2025-05-23,Super Meats,Ribs,$173.77,11,$1911.47,
2025-07-15,The Little Bull,Pork,$187.48,10,$1874.80,
2025-07-06,The Little Bull,Beef,$141.30,18,$2543.40,
2026-01-17,North Butcher,Beef,$185.41,8,$1483.28,
2026-02-19,Fine Cuts Mx,Chicken,$166.56,,$166.56,
2025-08-04,Super Meats,Ribs,$81.17,5,$405.85,
2025-12-06,Super Meats,Skirt Steak,$77.47,7,$542.29,
2026-02-13,Super Meats,Ribs,$105.19,4,$420.76,
2025-05-23,Fine Cuts Mx,Unknown,$29.22,19,$555.18,
2025-06-10,Super Meats,Ribs,$116.64,19,$2216.16,
2025-11-08,Super Meats,Chicken,$115.97,18,$2087.46,
2025-11-18,North Butcher,Pork,$156.93,4,$627.72,
2025-05-15,The Little Bull,Beef,$198.48,1,$198.48,
2025-08-05,North Butcher,Ribs,$173.57,3,$520.71,
2025-12-02,Happy Cow,Pork,$130.73,12,$1568.76,
2025-07-12,Fine Cuts Mx,Pork,$194.04,9,$1746.36,
2025-07-02,Super Meats,Sausage,$215.15,8,$1721.20,
2025-10-31,North Butcher,Sausage,$119.52,8,$956.16,
,The Little Bull,Pork,$134.06,7,$938.42,
2025-08-12,North Butcher,Pork,$98.51,18,$1773.18,
2026-01-10,North Butcher,Ribs,$966.54,14,$13531.56,
2026-04-20,North Butcher,Pork,$129.41,,$905.87,
,North Butcher,Ribs,$99.58,8,$796.64,
2025-11-05,Happy Cow,Ribs,$45.71,17,$777.07,
2025-07-01,Happy Cow,Skirt Steak,$104.21,1,$104.21,
2026-01-20,Fine Cuts Mx,Skirt Steak,$300.74,15,$4511.10,
2025-11-12,The Little Bull,Sausage,$181.33,17,$3082.61,
2025-10-01,Happy Cow,Unknown,$132.25,11,$1454.75,
2025-11-22,Happy Cow,Chicken,$175.11,14,$2451.54,
2025-12-06,The Little Bull,Sausage,$141.38,12,$1696.56,
2025-10-09,North Butcher,Ribs,$82.00,6,$492.00,
2025-06-22,Unknown,Chicken,$141.34,11,$1554.74,
2025-07-23,Unknown,Skirt Steak,$133.67,7,$935.69,
2025-12-01,The Little Bull,Sausage,$189.37,16,$3029.92,
2026-02-12,North Butcher,Ribs,$156.48,2,$312.96,
2026-04-01,Happy Cow,Chicken,$147.10,17,$2500.70,
,Fine Cuts Mx,Ribs,$113.24,18,$2038.32,
2026-02-02,North Butcher,Skirt Steak,$150.70,10,$1507.00,
2025-10-13,North Butcher,Skirt Steak,$86.90,8,$695.20,
2026-01-10,Happy Cow,Pork,$240.08,13,$3121.04,
2025-11-13,Fine Cuts Mx,Chicken,$160.64,11,$1767.04,
2025-10-30,The Little Bull,Beef,$202.15,15,$3032.25,
2025-09-26,Fine Cuts Mx,Ribs,$218.12,3,$654.36,
2025-08-05,The Little Bull,Skirt Steak,$136.73,8,$1093.84,
2026-02-21,Fine Cuts Mx,Skirt Steak,$210.39,14,$2945.46,
2025-05-09,The Little Bull,Skirt Steak,$207.78,8,$1662.24,
2025-09-27,The Little Bull,Skirt Steak,$160.17,17,$2722.89,
2025-08-18,Unknown,Pork,$175.45,16,$2807.20,
2026-01-23,Fine Cuts Mx,Sausage,$154.59,6,$927.54,
2026-01-31,Super Meats,Chicken,,12,,
2025-10-13,Fine Cuts Mx,Skirt Steak,$183.46,7,$1284.22,
2025-07-12,Super Meats,Beef,$157.15,6,$942.90,
2025-06-09,Happy Cow,Pork,$161.34,3,$484.02,
2025-09-22,North Butcher,Chicken,$164.67,16,$2634.72,
2025-07-14,Fine Cuts Mx,Beef,$124.68,11,$1371.48,
,Happy Cow,Pork,$159.52,5,$797.60,
2025-10-11,Happy Cow,Skirt Steak,$115.71,16,$1851.36,
2025-10-16,The Little Bull,Sausage,$189.11,14,$2647.54,
2025-10-23,Super Meats,Chicken,$88.26,11,$970.86,
2025-09-18,Super Meats,Sausage,$188.17,18,$3387.06,
2025-12-06,The Little Bull,Chicken,$72.20,14,$1010.80,
2026-03-27,The Little Bull,Ribs,$103.60,2,$207.20,
2026-02-10,Super Meats,Ribs,$188.07,17,$3197.19,
2025-07-30,Happy Cow,Skirt Steak,$189.57,17,$3222.69,
2026-01-15,Happy Cow,Sausage,$172.75,10,$1727.50,
2025-08-25,Fine Cuts Mx,Chicken,$252.64,4,$1010.56,
2025-07-15,Happy Cow,Pork,$182.21,12,$2186.52,
2026-04-06,The Little Bull,Skirt Steak,$266.96,19,$5072.24,
2026-04-15,North Butcher,Pork,$133.30,16,$2132.80,
2026-03-30,North Butcher,Sausage,$233.67,12,$2804.04,
2026-01-27,Happy Cow,Chicken,$120.53,1,$120.53,
2025-09-23,The Little Bull,Skirt Steak,$139.63,7,$977.41,
2025-10-14,Super Meats,Ribs,$195.75,7,$1370.25,
2025-12-04,The Little Bull,Sausage,$179.43,13,$2332.59,
2025-09-22,The Little Bull,Sausage,$168.27,2,$336.54,
2026-01-17,Unknown,Beef,$199.65,2,$399.30,
2025-06-12,Super Meats,Beef,$121.29,13,$1576.77,
2025-08-16,Happy Cow,Pork,$176.82,19,$3359.58,
2026-03-28,Happy Cow,Sausage,$113.82,2,$227.64,
2026-01-07,Super Meats,Ribs,$149.97,17,$2549.49,
2025-08-08,The Little Bull,Skirt Steak,$170.37,1,$170.37,
2026-03-03,Super Meats,Beef,$150.81,18,$2714.58,
2025-12-19,Super Meats,Pork,$50.26,14,$703.64,
2026-04-10,Super Meats,Beef,$161.72,2,$323.44,
2025-06-01,Unknown,Unknown,$197.72,4,$790.88,
2026-03-14,Happy Cow,Sausage,$514.98,7,$3604.86,
2025-12-29,North Butcher,Sausage,,3,,
2026-01-28,Fine Cuts Mx,Pork,$140.30,15,$2104.50,
2025-06-05,North Butcher,Sausage,$53.73,13,$698.49,
2025-10-09,North Butcher,Chicken,$112.55,14,$1575.70,
2026-04-12,Fine Cuts Mx,Ribs,$181.00,12,$2172.00,
2025-11-12,Super Meats,Ribs,$269.09,11,$2959.99,
2026-03-23,The Little Bull,Chicken,$191.36,10,$1913.60,
2025-08-09,Super Meats,Chicken,$141.24,13,$1836.12,
2025-11-29,Happy Cow,Chicken,$169.97,18,$3059.46,
2025-07-22,North Butcher,Skirt Steak,$151.54,19,$2879.26,
2025-09-13,Fine Cuts Mx,Unknown,$33.53,6,$201.18,
2025-08-02,Fine Cuts Mx,Skirt Steak,$128.56,12,$1542.72,
2026-01-28,Super Meats,Chicken,$170.79,18,$3074.22,
,Fine Cuts Mx,Ribs,$169.93,18,$3058.74,
2025-12-18,Fine Cuts Mx,Pork,$106.53,9,$958.77,
2025-08-01,Super Meats,Pork,$144.90,6,$869.40,
2026-01-09,Super Meats,Ribs,$107.88,6,$647.28,
2025-12-08,North Butcher,Chicken,$193.87,10,$1938.70,
2025-08-11,The Little Bull,Beef,$140.16,18,$2522.88,
2025-08-30,Fine Cuts Mx,Ribs,$101.71,8,$813.68,
2025-10-20,Happy Cow,Ribs,$123.07,7,$861.49,
2026-02-07,Unknown,Chicken,$180.60,1,$180.60,
2025-09-03,Happy Cow,Ribs,$63.72,4,$254.88,
2025-08-08,Fine Cuts Mx,Chicken,$204.61,5,$1023.05,
2025-06-01,The Little Bull,Sausage,$122.60,13,$1593.80,
2025-05-30,Happy Cow,Skirt Steak,$178.72,11,$1965.92,
2026-03-22,Fine Cuts Mx,Ribs,$131.74,5,$658.70,
2025-07-03,The Little Bull,Sausage,$202.07,3,$606.21,
2026-01-26,The Little Bull,Beef,$91.94,,$1287.16,
2026-03-01,North Butcher,Unknown,$142.54,19,$2708.26,
2025-07-16,Super Meats,Ribs,$58.90,10,$589.00,
2026-03-08,Fine Cuts Mx,Ribs,$115.65,9,$1040.85,
2025-11-11,Fine Cuts Mx,Sausage,$219.63,1,$219.63,
2025-11-09,The Little Bull,Pork,$184.82,4,$739.28,
2026-03-23,Super Meats,Beef,$163.94,18,$2950.92,
2025-08-16,North Butcher,Ribs,$108.93,15,$1633.95,
2026-02-01,The Little Bull,Ribs,$141.51,1,$141.51,
2025-05-03,Fine Cuts Mx,Beef,$219.98,8,$1759.84,
2025-11-25,Super Meats,Unknown,$168.33,15,$2524.95,
2025-05-28,Happy Cow,Sausage,$140.31,4,$561.24,
2025-04-29,Fine Cuts Mx,Pork,$158.76,7,$1111.32,
2025-08-09,Fine Cuts Mx,Skirt Steak,$101.74,9,$915.66,
2025-10-22,Super Meats,Chicken,$69.52,9,$625.68,
2025-08-17,Super Meats,Unknown,$115.13,12,$1381.56,
2026-02-17,Fine Cuts Mx,Ribs,$99.72,19,$1894.68,
2025-08-25,North Butcher,Beef,$101.19,2,$202.38,
2025-09-23,North Butcher,Ribs,$132.64,16,$2122.24,
2025-10-20,The Little Bull,Beef,$188.54,16,$3016.64,
2026-01-25,North Butcher,Chicken,$199.99,18,$3599.82,
2025-12-28,The Little Bull,Sausage,$105.09,1,$105.09,
2025-09-18,North Butcher,Sausage,$206.82,10,$2068.20,
2026-04-18,Happy Cow,Ribs,$104.37,14,$1461.18,
2025-09-28,Happy Cow,Ribs,$123.02,1,$123.02,
2025-12-09,Fine Cuts Mx,Chicken,$194.75,15,$2921.25,
2025-11-20,Fine Cuts Mx,Beef,$118.58,17,$2015.86,
2025-06-17,Fine Cuts Mx,Pork,$135.37,10,$1353.70,
2025-07-02,North Butcher,Pork,$178.91,9,$1610.19,
2025-11-24,Happy Cow,Beef,$176.21,18,$3171.78,
2026-01-21,The Little Bull,Ribs,$95.19,4,$380.76,
2025-06-26,Fine Cuts Mx,Ribs,$146.61,3,$439.83,
2025-08-02,Happy Cow,Sausage,$172.31,,$1033.86,
,North Butcher,Ribs,$150.95,10,$1509.50,
2025-09-24,North Butcher,Beef,$188.11,15,$2821.65,
,Happy Cow,Sausage,$127.32,14,$1782.48,
2025-12-24,Super Meats,Chicken,$114.14,18,$2054.52,
2026-01-04,Super Meats,Ribs,$83.46,6,$500.76,
2025-10-08,The Little Bull,Beef,$41.10,16,$657.60,
2026-01-15,North Butcher,Ribs,$105.81,11,$1163.91,
2025-09-06,Fine Cuts Mx,Beef,$161.52,11,$1776.72,
2025-07-13,The Little Bull,Ribs,$153.11,15,$2296.65,
,Unknown,Sausage,$109.38,16,$1750.08,
2025-08-04,North Butcher,Chicken,$230.90,2,$461.80,
2026-01-08,The Little Bull,Beef,$124.81,2,$249.62,
,North Butcher,Beef,$207.93,15,$3118.95,
2025-06-01,Fine Cuts Mx,Pork,$155.83,13,$2025.79,
2025-09-09,Fine Cuts Mx,Chicken,$157.15,18,$2828.70,
2025-07-13,The Little Bull,Chicken,$256.59,17,$4362.03,
2025-06-15,Super Meats,Skirt Steak,$128.92,3,$386.76,
2025-09-23,North Butcher,Skirt Steak,$184.40,19,$3503.60,
2026-04-10,Happy Cow,Sausage,$119.35,12,$1432.20,
2026-02-22,Fine Cuts Mx,Ribs,$115.12,11,$1266.32,
2025-11-08,Happy Cow,Ribs,$102.30,12,$1227.60,
2025-10-20,Happy Cow,Sausage,$166.00,4,$664.00,
2026-02-13,Super Meats,Ribs,$79.65,4,$318.60,
2026-02-02,The Little Bull,Chicken,$79.48,13,$1033.24,
2026-04-23,North Butcher,Beef,$204.29,19,$3881.51,
2025-10-03,Happy Cow,Beef,$51.84,13,$673.92,
2025-07-25,Super Meats,Ribs,$208.03,,$3328.48,
2025-06-04,The Little Bull,Pork,$123.39,13,$1604.07,
2026-01-29,The Little Bull,Pork,$169.27,16,$2708.32,
2025-08-09,Happy Cow,Chicken,$140.83,12,$1689.96,
,Fine Cuts Mx,Ribs,$149.01,17,$2533.17,
2025-08-22,North Butcher,Chicken,$30.78,12,$369.36,
2025-06-02,Super Meats,Skirt Steak,$187.26,14,$2621.64,
2025-06-14,Super Meats,Ribs,$103.10,10,$1031.00,
2025-10-23,Super Meats,Pork,$139.63,12,$1675.56,
2026-03-30,North Butcher,Ribs,$175.59,19,$3336.21,
2026-04-15,Fine Cuts Mx,Chicken,$180.94,8,$1447.52,
2026-01-04,Super Meats,Skirt Steak,$202.65,8,$1621.20,
2025-05-13,Super Meats,Chicken,$146.17,15,$2192.55,
2026-04-06,The Little Bull,Pork,$97.41,10,$974.10,
2026-01-08,North Butcher,Chicken,$36.81,11,$404.91,
2025-12-05,The Little Bull,Sausage,$88.02,3,$264.06,
2025-08-17,Unknown,Chicken,$74.86,5,$374.30,
2026-03-24,Super Meats,Beef,$119.42,19,$2268.98,
2025-06-13,Super Meats,Beef,$106.51,19,$2023.69,
2025-05-16,Fine Cuts Mx,Unknown,$204.86,13,$2663.18,
2025-08-01,Happy Cow,Sausage,$187.91,13,$2442.83,
2026-03-29,Super Meats,Sausage,$83.00,18,$1494.00,
2026-01-08,Happy Cow,Sausage,$182.18,42,$7651.56,
2025-07-11,North Butcher,Skirt Steak,$146.82,8,$1174.56,
2026-04-02,North Butcher,Beef,$77.45,19,$1471.55,
2026-01-10,Unknown,Chicken,$160.50,14,$2247.00,
2026-04-07,Super Meats,Pork,$249.68,15,$3745.20,
2025-09-04,Super Meats,Sausage,$102.75,2,$205.50,
,Unknown,Ribs,$133.83,4,$535.32,
2025-09-10,The Little Bull,Beef,$150.72,1,$150.72,
2025-11-30,Super Meats,Skirt Steak,$159.72,7,$1118.04,
2025-10-21,Super Meats,Chicken,$201.19,15,$3017.85,
2025-07-02,Fine Cuts Mx,Beef,$154.23,11,$1696.53,
2026-01-04,Fine Cuts Mx,Beef,$128.07,9,$1152.63,
2025-11-08,Super Meats,Chicken,$135.21,12,$1622.52,
2026-03-01,Happy Cow,Skirt Steak,$229.40,,$4129.20,
2025-10-21,Fine Cuts Mx,Sausage,$722.52,7,$5057.64,
2025-08-13,Fine Cuts Mx,Ribs,$101.23,16,$1619.68,
2025-06-27,The Little Bull,Ribs,$137.81,11,$1515.91,
2025-12-05,Happy Cow,Beef,$141.11,,$1693.32,
2025-09-05,Happy Cow,Beef,$182.98,13,$2378.74,
2026-01-05,The Little Bull,Beef,$238.33,19,$4528.27,
2025-05-06,The Little Bull,Skirt Steak,$141.58,18,$2548.44,
2026-04-09,Super Meats,Beef,$133.70,8,$1069.60,
2026-01-28,Fine Cuts Mx,Ribs,$235.80,13,$3065.40,
2026-01-27,Happy Cow,Beef,$145.12,13,$1886.56,
2025-08-14,North Butcher,Ribs,$277.17,2,$554.34,
2026-04-14,Happy Cow,Ribs,$99.69,6,$598.14,
2026-03-31,North Butcher,Chicken,$202.35,2,$404.70,
2026-04-09,The Little Bull,Pork,$84.81,11,$932.91,
2025-09-29,Super Meats,Skirt Steak,$200.08,6,$1200.48,
2025-09-22,Fine Cuts Mx,Chicken,$105.16,19,$1998.04,
,Fine Cuts Mx,Chicken,$143.45,13,$1864.85,
2025-10-21,Fine Cuts Mx,Ribs,$206.41,19,$3921.79,
2025-06-09,Fine Cuts Mx,Sausage,$252.92,12,$3035.04,
2026-01-02,Fine Cuts Mx,Unknown,$6.76,3,$20.28,
2025-08-10,North Butcher,Pork,$55.58,17,$944.86,
2025-05-16,Super Meats,Ribs,$164.98,1,$164.98,
2026-04-15,North Butcher,Sausage,$127.49,4,$509.96,
2025-12-17,The Little Bull,Skirt Steak,$102.44,10,$1024.40,
2025-10-03,Fine Cuts Mx,Beef,$132.91,19,$2525.29,
2025-11-22,The Little Bull,Skirt Steak,$64.18,7,$449.26,
2026-01-01,Happy Cow,Pork,$81.42,16,$1302.72,
2026-03-19,North Butcher,Skirt Steak,$159.64,15,$2394.60,
2025-09-28,North Butcher,Chicken,$130.01,9,$1170.09,
2025-07-07,Super Meats,Beef,$112.74,18,$2029.32,
,North Butcher,Beef,$110.98,3,$332.94,
2026-01-15,Happy Cow,Beef,$197.96,15,$2969.40,
2026-04-03,The Little Bull,Pork,$153.21,5,$766.05,
2025-05-31,The Little Bull,Chicken,$134.67,15,$2020.05,
2026-01-30,Happy Cow,Beef,$172.52,10,$1725.20,
2026-02-01,Super Meats,Ribs,$136.91,15,$2053.65,
2025-06-08,Unknown,Chicken,$117.00,30,$3510.00,
2025-05-22,Happy Cow,Sausage,$204.11,5,$1020.55,
2025-10-16,Fine Cuts Mx,Pork,$39.59,5,$197.95,
2026-01-03,North Butcher,Skirt Steak,$109.57,13,$1424.41,
2025-05-31,Happy Cow,Skirt Steak,$153.73,9,$1383.57,
2026-03-04,North Butcher,Sausage,$201.75,8,$1614.00,
2025-07-19,North Butcher,Sausage,$164.45,6,$986.70,
2025-08-20,Fine Cuts Mx,Pork,$145.03,10,$1450.30,
2026-04-11,Fine Cuts Mx,Beef,$36.53,2,$73.06,
2026-04-24,Super Meats,Sausage,$139.53,14,$1953.42,
2025-05-29,Unknown,Pork,$124.07,4,$496.28,
2025-10-06,Happy Cow,Pork,$192.66,10,$1926.60,
2025-05-11,Super Meats,Pork,$120.67,16,$1930.72,
2025-11-29,The Little Bull,Pork,$244.42,19,$4643.98,
2026-03-01,Super Meats,Sausage,$141.79,12,$1701.48,
2025-05-01,Happy Cow,Ribs,$40.78,10,$407.80,
2026-03-20,Super Meats,Chicken,$163.68,11,$1800.48,
2025-05-20,Happy Cow,Beef,$144.65,13,$1880.45,
2025-12-16,The Little Bull,Beef,$247.11,6,$1482.66,
2026-03-27,North Butcher,Pork,$172.16,4,$688.64,
2026-04-11,North Butcher,Ribs,$199.40,1,$199.40,
2026-02-13,The Little Bull,Ribs,$201.97,2,$403.94,
2025-06-26,Fine Cuts Mx,Beef,$285.15,16,$4562.40,
2025-06-25,Happy Cow,Skirt Steak,$138.47,12,$1661.64,
2026-03-27,Happy Cow,Sausage,$97.55,3,$292.65,
2026-02-06,The Little Bull,Beef,$105.37,,$737.59,
2026-02-15,Happy Cow,Ribs,$241.71,11,$2658.81,
2025-06-06,Fine Cuts Mx,Beef,$179.92,11,$1979.12,
2025-08-10,North Butcher,Chicken,$144.55,14,$2023.70,
2025-05-01,Super Meats,Sausage,$151.72,11,$1668.92,
2025-08-09,North Butcher,Skirt Steak,$76.67,5,$383.35,
2026-02-26,North Butcher,Skirt Steak,$45.41,17,$771.97,
,Happy Cow,Ribs,$147.31,13,$1915.03,
2025-12-26,The Little Bull,Beef,$296.36,3,$889.08,
2026-03-11,Super Meats,Skirt Steak,$100.28,10,$1002.80,
2025-08-29,North Butcher,Sausage,$176.57,19,$3354.83,
2026-04-22,Happy Cow,Chicken,$95.86,12,$1150.32,
2026-02-18,Fine Cuts Mx,Pork,$88.07,3,$264.21,
2025-10-20,Fine Cuts Mx,Sausage,$198.03,12,$2376.36,
2025-08-09,Fine Cuts Mx,Unknown,$136.57,18,$2458.26,
2025-08-26,The Little Bull,Pork,$225.02,3,$675.06,
2025-05-22,Happy Cow,Beef,$167.49,9,$1507.41,
2025-05-09,Happy Cow,Chicken,$132.60,11,$1458.60,
2026-03-29,Super Meats,Beef,$76.06,19,$1445.14,
2025-10-03,Happy Cow,Beef,$233.61,17,$3971.37,
2026-03-09,Happy Cow,Sausage,$80.05,17,$1360.85,
2026-01-08,Unknown,Pork,$73.99,7,$517.93,
2025-09-22,The Little Bull,Beef,$25.11,13,$326.43,
2025-06-24,Super Meats,Pork,$165.65,9,$1490.85,
2025-12-18,Happy Cow,Sausage,$105.31,19,$2000.89,
2025-08-14,Fine Cuts Mx,Sausage,$130.60,1,$130.60,
2026-01-24,Fine Cuts Mx,Beef,$105.30,18,$1895.40,
2026-01-20,North Butcher,Chicken,$176.21,1,$176.21,
2025-05-02,Fine Cuts Mx,Ribs,$175.29,2,$350.58,
2025-06-29,Super Meats,Beef,$249.54,6,$1497.24,
2025-05-07,Happy Cow,Pork,$62.38,1,$62.38,
2025-04-30,Happy Cow,Beef,$855.68,13,$11123.84,
2025-12-27,Fine Cuts Mx,Sausage,$209.05,10,$2090.50,
2025-08-03,Super Meats,Beef,$170.16,3,$510.48,
2025-10-21,Fine Cuts Mx,Pork,$166.24,18,$2992.32,
2025-04-30,Happy Cow,Beef,$155.58,1,$155.58,
2025-05-31,The Little Bull,Sausage,$68.14,19,$1294.66,
2026-04-08,Super Meats,Ribs,$123.94,1,$123.94,
2025-11-08,Super Meats,Chicken,$119.94,,$1199.40,
2026-03-27,Unknown,Sausage,$208.30,1,$208.30,
2025-11-26,North Butcher,Chicken,$185.15,3,$555.45,
2026-02-12,North Butcher,Beef,$123.62,4,$494.48,
2026-01-16,North Butcher,Chicken,$191.50,13,$2489.50,
2025-09-19,Happy Cow,Chicken,$92.17,14,$1290.38,
2025-07-25,The Little Bull,Pork,$150.13,12,$1801.56,
2026-02-16,North Butcher,Skirt Steak,$240.45,6,$1442.70,
2026-02-11,Super Meats,Pork,$156.76,14,$2194.64,
2025-06-20,North Butcher,Beef,$174.95,4,$699.80,
2025-11-17,Happy Cow,Ribs,$161.99,,$2591.84,
2026-01-22,The Little Bull,Chicken,$174.32,9,$1568.88,
2025-09-10,North Butcher,Pork,$108.47,18,$1952.46,
2026-01-09,North Butcher,Beef,$238.11,12,$2857.32,
2025-10-29,The Little Bull,Beef,$176.89,18,$3184.02,
,The Little Bull,Sausage,$196.94,18,$3544.92,
2026-03-09,North Butcher,Sausage,$88.84,15,$1332.60,
2025-06-01,The Little Bull,Chicken,$173.40,6,$1040.40,
2025-11-07,Fine Cuts Mx,Chicken,$91.49,16,$1463.84,
2025-12-10,Happy Cow,Pork,$133.94,16,$2143.04,
2025-08-25,Fine Cuts Mx,Sausage,$70.72,13,$919.36,
2025-04-26,Happy Cow,Beef,$173.95,18,$3131.10,
2026-01-19,Super Meats,Skirt Steak,$106.93,18,$1924.74,
2026-01-22,Super Meats,Chicken,$274.61,2,$549.22,
2025-09-26,Fine Cuts Mx,Sausage,$136.24,3,$408.72,
2025-11-02,The Little Bull,Skirt Steak,$122.36,10,$1223.60,
2025-05-27,The Little Bull,Beef,$157.68,2,$315.36,
2026-01-01,North Butcher,Pork,$185.25,4,$741.00,
2025-12-15,The Little Bull,Chicken,$214.35,18,$3858.30,
2025-06-11,The Little Bull,Chicken,$179.43,17,$3050.31,
2025-10-05,Super Meats,Chicken,$186.42,9,$1677.78,
2026-03-24,Super Meats,Beef,$214.79,17,$3651.43,
2026-02-28,The Little Bull,Ribs,$178.32,19,$3388.08,
2025-07-29,Fine Cuts Mx,Sausage,$131.84,13,$1713.92,
2026-04-12,Super Meats,Sausage,$192.72,8,$1541.76,
2025-10-30,Fine Cuts Mx,Skirt Steak,$226.92,5,$1134.60,
2026-04-22,Super Meats,Pork,$174.03,3,$522.09,
2026-02-17,The Little Bull,Pork,$232.05,7,$1624.35,
2026-01-13,Happy Cow,Beef,$169.01,6,$1014.06,
2025-11-13,Fine Cuts Mx,Skirt Steak,$117.78,3,$353.34,
2026-04-09,Happy Cow,Beef,$171.42,9,$1542.78,
2025-11-14,Fine Cuts Mx,Beef,$135.68,13,$1763.84,
,The Little Bull,Unknown,$174.19,14,$2438.66,
2026-04-05,Fine Cuts Mx,Skirt Steak,$132.32,9,$1190.88,
2025-05-25,Happy Cow,Chicken,$149.25,14,$2089.50,
2025-06-02,North Butcher,Chicken,$143.22,13,$1861.86,
2026-03-07,Happy Cow,Pork,$943.10,1,$943.10,
2026-03-18,Happy Cow,Skirt Steak,$141.86,19,$2695.34,
2025-05-04,Happy Cow,Chicken,$191.85,19,$3645.15,
,Super Meats,Unknown,$45.52,4,$182.08,
2025-05-11,Fine Cuts Mx,Skirt Steak,$139.65,1,$139.65,
2025-11-15,Super Meats,Unknown,$98.45,18,$1772.10,
2025-09-10,The Little Bull,Skirt Steak,$160.52,17,$2728.84,
2025-10-20,Fine Cuts Mx,Chicken,$171.77,1,$171.77,
2025-11-10,North Butcher,Chicken,$151.42,13,$1968.46,
2025-07-30,Super Meats,Chicken,$151.09,44,$6647.96,
2026-04-24,Unknown,Pork,$184.17,1,$184.17,
2025-08-25,Fine Cuts Mx,Ribs,$175.76,12,$2109.12,
2025-07-30,Unknown,Pork,$139.31,10,$1393.10,
2026-01-28,North Butcher,Beef,$219.68,5,$1098.40,
,Happy Cow,Skirt Steak,$211.03,7,$1477.21,
2025-07-14,Happy Cow,Beef,$151.14,1,$151.14,
